,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
4620,2015-12-26,Jazz,Derrick Favors,back spasms / sore lower back (DTD),2011,2018,F-C,10-Jun,265,1991-07-15,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4621,2015-12-26,Knicks,Lou Amundson,back spasms (DTD),2007,2016,F,9-Jun,220,1982-12-07,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4622,2015-12-26,Suns,Eric Bledsoe,sprained left knee (out for season),2011,2018,G,1-Jun,205,1989-12-09,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4623,2015-12-26,Wizards,Gary Neal,strained right quadricep (DTD),2011,2017,G,4-Jun,210,1984-10-03,Towson University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4624,2015-12-26,Clippers,Austin Rivers,sprained right ankle (DTD),2013,2018,G,4-Jun,200,1992-08-01,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4625,2015-12-26,Grizzlies,Jordan Adams,sore right knee (out for season),2015,2016,G,5-Jun,209,1994-07-08,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4626,2015-12-26,Mavericks,Deron Williams,strained left hamstring (DTD),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4627,2015-12-27,Jazz,Alec Burks,fractured fibula in left leg (out indefinitely),2012,2018,G,6-Jun,214,1991-07-20,University of Colorado,FALSE,FALSE,FALSE,TRUE,Leg Fracture,3403
4628,2015-12-28,Bucks,John Henson,elbow injury (DTD),2013,2018,C-F,11-Jun,229,1990-12-28,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4629,2015-12-28,Bulls,Doug McDermott,sore right knee (DTD),2015,2018,F,8-Jun,225,1992-01-03,Creighton University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4630,2015-12-28,Heat,Justise Winslow,ankle injury (DTD),2016,2018,F,7-Jun,225,1996-03-26,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4631,2015-12-28,Kings,Duje Dukan,bone bruise (DTD),2016,2016,F,9-Jun,220,1991-12-04,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4632,2015-12-28,Kings,Kosta Koufos,illness (DTD),2009,2018,C,Jul-00,265,1989-02-24,Ohio State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4633,2015-12-28,Spurs,Tim Duncan,right knee injury (DTD),1998,2016,F-C,11-Jun,250,1976-04-25,Wake Forest University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4634,2015-12-29,Jazz,Alec Burks,surgery on left leg to repair fractured fibula (date approximate),2012,2018,G,6-Jun,214,1991-07-20,University of Colorado,FALSE,FALSE,FALSE,TRUE,Leg Fracture,3403
4635,2015-12-29,Pacers,Jordan Hill,dental work (DTD),2010,2017,C-F,10-Jun,235,1987-07-27,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4636,2015-12-29,Rockets,Terrence Jones,illness (DTD),2013,2017,F,9-Jun,252,1992-01-09,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4637,2015-12-29,Suns,Eric Bledsoe,surgery on left knee to repair torn meniscus (out for season),2011,2018,G,1-Jun,205,1989-12-09,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4638,2015-12-30,Bulls,Derrick Rose,right hamstring tendinitis/tightness (DTD),2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4639,2015-12-30,Hornets,Jeremy Lin,sprained right ankle (DTD),2011,2018,G,3-Jun,200,1988-08-23,Harvard University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4640,2015-12-30,Knicks,Cleanthony Early,knee injury (from gunshot wound) (DTD),2015,2016,F,8-Jun,210,1991-04-17,Wichita State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4641,2015-12-30,Warriors,Festus Ezeli,sore left toe (DTD),2013,2016,C,11-Jun,255,1989-10-21,Vanderbilt University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4642,2015-12-30,Warriors,Stephen Curry,bruised lower left leg (DTD),2010,2018,G,3-Jun,190,1988-03-14,Davidson College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4643,2015-12-31,Suns,Jon Leuer,ankle injury (DTD),2012,2018,F,10-Jun,228,1989-05-14,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4644,2016-01-01,76ers,Hollis Thompson,corneal abrasion in right eye (DTD),2014,2017,G-F,8-Jun,206,1991-04-03,Georgetown University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4645,2016-01-01,Mavericks,Devin Harris,back spasms (DTD),2005,2018,G,3-Jun,192,1983-02-27,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4646,2016-01-01,Wizards,DeJuan Blair,sore right knee (DTD),2010,2016,F-C,7-Jun,270,1989-04-22,University of Pittsburgh,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4647,2016-01-01,Hornets,Spencer Hawes,sore lower back (DTD),2008,2017,C-F,1-Jul,245,1988-04-28,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4648,2016-01-02,Celtics,Avery Bradley,bruised left hip (DTD),2011,2018,G,2-Jun,180,1990-11-26,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4649,2016-01-02,Celtics,R.J. Hunter,left shoulder subluxation (DTD),2016,2017,G,5-Jun,185,1993-10-24,Georgia State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4650,2016-01-02,Pelicans,Tyreke Evans,right knee tendinitis (DTD),2010,2018,G-F,6-Jun,220,1989-09-19,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4651,2016-01-02,Warriors,Brandon Rush,tightness in right hamstring (DTD),2009,2017,G-F,6-Jun,220,1985-07-07,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4652,2016-01-02,Warriors,James Michael McAdoo,sprained toe on left foot (DTD),2015,2018,F,9-Jun,230,1993-01-04,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4653,2016-01-02,Wizards,Drew Gooden,strained right calf (DTD),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4654,2016-01-02,Warriors,Harrison Barnes,sprained left ankle (DTD) (P),2013,2018,F,8-Jun,210,1992-05-30,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4655,2016-01-03,Nets,Jarrett Jack,torn ACL in right knee (out for season),2006,2018,G,3-Jun,200,1983-10-28,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4656,2016-01-03,Raptors,Anthony Bennett,sore lower back (DTD),2014,2017,F,8-Jun,245,1993-03-14,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4657,2016-01-04,Cavaliers,Joe Harris,right foot injury (DTD) (CBC Y),2015,2018,G,6-Jun,219,1991-09-06,University of Virginia,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4658,2016-01-04,Heat,Hassan Whiteside,knee injury (DTD),2011,2018,C,Jul-00,265,1989-06-13,Marshall University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4659,2016-01-04,Magic,Elfrid Payton,bruised left ankle (DTD),2015,2018,G,4-Jun,185,1994-02-22,University of Louisiana at Lafayette,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4660,2016-01-04,Pacers,George Hill,food poisoning (DTD),2009,2018,G,3-Jun,188,1986-05-04,Indiana University-Purdue University Indianapolis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4661,2016-01-04,Rockets,Ty Lawson,sprained left ankle (DTD),2010,2017,G,11-May,195,1987-11-03,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4662,2016-01-04,Thunder,Kevin Durant,toe injury (DTD),2008,2018,F-G,9-Jun,240,1988-09-29,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4663,2016-01-04,Warriors,James Michael McAdoo,sprained toe on left foot (DTD),2015,2018,F,9-Jun,230,1993-01-04,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4664,2016-01-05,Kings,Duje Dukan,leg injury (DTD) (CBC),2016,2016,F,9-Jun,220,1991-12-04,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4665,2016-01-05,Kings,Rajon Rondo,back spasms (DTD),2007,2018,G,1-Jun,186,1986-02-22,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4666,2016-01-05,Kings,Willie Cauley-Stein,lacerated right middle finger (DTD),2016,2018,F-C,Jul-00,240,1993-08-18,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4667,2016-01-05,Warriors,James Michael McAdoo,sprained toe on left foot (DTD),2015,2018,F,9-Jun,230,1993-01-04,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4668,2016-01-06,Mavericks,Wesley Matthews,rest (DTD),2010,2018,G,5-Jun,220,1986-10-14,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4669,2016-01-06,Raptors,Anthony Bennett,back injury (DTD),2014,2017,F,8-Jun,245,1993-03-14,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4670,2016-01-06,Raptors,DeMarre Carroll,arthroscopic surgery on right knee (out indefinitely),2010,2018,F,8-Jun,215,1986-07-27,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4671,2016-01-07,Jazz,Rodney Hood,right ankle injury (DTD),2015,2018,G-F,8-Jun,206,1992-10-20,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4672,2016-01-08,Bucks,Miles Plumlee,sore left knee (DTD),2013,2018,C-F,11-Jun,249,1988-09-01,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4673,2016-01-08,Bucks,Tyler Ennis,illness (DTD),2015,2018,G,3-Jun,194,1994-08-24,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4674,2016-01-08,Grizzlies,Courtney Lee,bruised left hip (DTD),2009,2018,G,5-Jun,200,1985-10-03,Western Kentucky University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4675,2016-01-08,Lakers,D'Angelo Russell,sprained right ankle (DTD),2016,2018,G,5-Jun,195,1996-02-23,Ohio State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4676,2016-01-08,Pelicans,Anthony Davis,bruised back (DTD),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4677,2016-01-08,Grizzlies,Jarell Martin,bone bruise in left foot (DTD),2016,2018,F,10-Jun,239,1994-05-24,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4678,2016-01-09,Hawks,Jeff Teague,ankle injury (DTD),2010,2018,G,2-Jun,186,1988-06-10,Wake Forest University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4679,2016-01-09,Heat,Tyler Johnson,sore shoulder (DTD),2015,2018,G,4-Jun,186,1992-05-07,"California State University, Fresno",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4680,2016-01-09,Kings,James Anderson,strained left hamstring (DTD),2011,2016,G-F,6-Jun,213,1989-03-25,Oklahoma State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4681,2016-01-09,Lakers,Brandon Bass,corneal abrasion in right eye (DTD),2006,2017,F,8-Jun,250,1985-04-30,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4682,2016-01-09,Nuggets,Jameer Nelson,strained hip flexor (DTD),2005,2018,G,Jun-00,190,1982-02-09,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4683,2016-01-09,Pistons,Marcus Morris,left knee tendinitis (DTD),2012,2018,F,9-Jun,235,1989-09-02,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4684,2016-01-10,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4685,2016-01-11,Heat,Hassan Whiteside,knee injury (DTD),2011,2018,C,Jul-00,265,1989-06-13,Marshall University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4686,2016-01-11,Pelicans,Quincy Pondexter,surgery on left knee to repair cartilage damage (out for season),2011,2018,G-F,7-Jun,220,1988-03-10,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4687,2016-01-12,Clippers,DeAndre Jordan,pneumonia (DTD),2009,2018,C,11-Jun,265,1988-07-21,Texas A&M University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4688,2016-01-12,Grizzlies,Matt Barnes,bruised right thumb (DTD),2004,2017,F,7-Jun,226,1980-03-09,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4689,2016-01-12,Pacers,Rodney Stuckey,sprained right ankle/foot (DTD),2008,2017,G,5-Jun,210,1986-04-21,Eastern Washington University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4690,2016-01-12,Suns,Alex Len,sprained left hand (DTD),2014,2018,C,1-Jul,260,1993-06-16,University of Maryland,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4691,2016-01-12,Suns,Brandon Knight,food poisoning (DTD),2012,2017,G,3-Jun,189,1991-12-02,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4692,2016-01-12,Magic,Joe Harris,surgery on right foot (out indefinitely) (P- error?),2015,2018,G,6-Jun,219,1991-09-06,University of Virginia,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4693,2016-01-13,Knicks,Carmelo Anthony,sprained right ankle (DTD),2004,2018,F,8-Jun,240,1984-05-29,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4694,2016-01-13,Mavericks,Deron Williams,rest (DTD),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4695,2016-01-13,Nets,Jarrett Jack,surgery on right knee to repair torn ligament (out for season),2006,2018,G,3-Jun,200,1983-10-28,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4696,2016-01-13,Warriors,Draymond Green,rest (DTD),2013,2018,F,7-Jun,230,1990-03-04,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4697,2016-01-14,76ers,Jerami Grant,strained left calf (DTD),2015,2018,F,8-Jun,210,1994-03-12,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4698,2016-01-14,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4699,2016-01-14,Bulls,Derrick Rose,left knee patellar tendinitis (DTD),2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4700,2016-01-14,Heat,Chris Andersen,sore left knee (DTD),2002,2017,F-C,10-Jun,245,1978-07-07,Blinn College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4701,2016-01-14,Hornets,Jeremy Lamb,sprained right big toe (DTD),2013,2018,G-F,5-Jun,185,1992-05-30,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4702,2016-01-15,Bucks,Jerryd Bayless,sprained left ankle (DTD),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4703,2016-01-15,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4704,2016-01-15,Bulls,Joakim Noah,separated left shoulder (out for season),2008,2018,C,11-Jun,230,1985-02-25,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4705,2016-01-15,Heat,Dwyane Wade,sore shoulder (DTD),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4706,2016-01-15,Suns,Ronnie Price,surgery on right big toe to remove loose bodies (out indefinitely),2006,2017,G,2-Jun,190,1983-06-21,Utah Valley State College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4707,2016-01-16,76ers,Nik Stauskas,bruised left shoulder (DTD),2015,2018,G,6-Jun,205,1993-10-07,University of Michigan,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4708,2016-01-16,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4709,2016-01-16,Jazz,Trevor Booker,concussion (DTD),2011,2018,F,8-Jun,228,1987-11-25,Clemson University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4710,2016-01-16,Wizards,Drew Gooden,sore left / right (Y) calf (DTD),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4711,2016-01-17,Bulls,Kirk Hinrich,bruised left quadricep (DTD),2004,2016,G,4-Jun,190,1981-01-02,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4712,2016-01-17,Nuggets,Jameer Nelson,sprained right wrist (DTD),2005,2018,G,Jun-00,190,1982-02-09,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4713,2016-01-17,Rockets,Patrick Beverley,ankle injury (DTD),2013,2018,G,1-Jun,185,1988-07-12,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4714,2016-01-18,Pelicans,Tyreke Evans,right knee injury (DTD),2010,2018,G-F,6-Jun,220,1989-09-19,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4715,2016-01-19,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4716,2016-01-19,Bulls,Joakim Noah,surgery on left shoulder to repair separation (out for season),2008,2018,C,11-Jun,230,1985-02-25,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4717,2016-01-19,Knicks,Lance Thomas,sore left knee (DTD),2012,2018,F,8-Jun,235,1988-04-24,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4718,2016-01-19,Pelicans,Eric Gordon,fractured right ring finger (DTD),2009,2018,G,4-Jun,215,1988-12-25,Indiana University,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
4719,2016-01-19,Suns,Jon Leuer,lower back spasms (DTD),2012,2018,F,10-Jun,228,1989-05-14,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4720,2016-01-20,Heat,Dwyane Wade,sore shoulder (DTD),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4721,2016-01-20,Heat,Hassan Whiteside,strained oblique (DTD),2011,2018,C,Jul-00,265,1989-06-13,Marshall University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4722,2016-01-20,Pelicans,Eric Gordon,surgery to repair fractured right ring finger (out indefinitely),2009,2018,G,4-Jun,215,1988-12-25,Indiana University,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
4723,2016-01-20,Rockets,Patrick Beverley,sprained left ankle (DTD),2013,2018,G,1-Jun,185,1988-07-12,University of Arkansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4724,2016-01-21,Grizzlies,Tony Allen,sore left knee (DTD),2005,2018,G-F,4-Jun,213,1982-01-11,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4725,2016-01-21,Heat,Hassan Whiteside,hip injury (DTD),2011,2018,C,Jul-00,265,1989-06-13,Marshall University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4726,2016-01-21,Hornets,Cody Zeller,strained right shoulder (DTD),2014,2018,C-F,Jul-00,240,1992-10-05,Indiana University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4727,2016-01-21,Kings,Rudy Gay,bruised left heel (DTD),2007,2018,F,8-Jun,230,1986-08-17,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4728,2016-01-21,Suns,Brandon Knight,strained left abductor (P) / adductor (CBC) (DTD),2012,2017,G,3-Jun,189,1991-12-02,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4729,2016-01-21,Suns,Markieff Morris,strained right shoulder (DTD),2012,2018,F,10-Jun,245,1989-09-02,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4730,2016-01-21,Suns,P.J. Tucker,bruised chest (left game),2007,2018,F,6-Jun,245,1985-05-05,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4731,2016-01-22,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4732,2016-01-22,Celtics,Jordan Mickey,ankle injury (already on IL),2016,2018,F,8-Jun,235,1994-07-09,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4733,2016-01-22,Heat,Hassan Whiteside,strained left hip (DTD),2011,2018,C,Jul-00,265,1989-06-13,Marshall University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4734,2016-01-22,Heat,Luol Deng,scratched eye (DTD),2005,2018,F,9-Jun,220,1985-04-16,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4735,2016-01-22,Rockets,Montrezl Harrell,bruised shoulder (DTD),2016,2018,F-C,8-Jun,240,1994-01-26,University of Louisville,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4736,2016-01-22,Thunder,Steven Adams,sprained right elbow (DTD),2014,2018,C,Jul-00,255,1993-07-20,University of Pittsburgh,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4737,2016-01-23,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4738,2016-01-23,Hornets,Jeremy Lamb,sprained right big toe (DTD),2013,2018,G-F,5-Jun,185,1992-05-30,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4739,2016-01-23,Nuggets,Kenneth Faried,sore left abductor / adductor (DTD),2012,2018,F,8-Jun,228,1989-11-19,Morehead State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4740,2016-01-23,Pelicans,Dante Cunningham,illness (DTD),2010,2018,F,8-Jun,230,1987-04-22,Villanova University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4741,2016-01-24,Mavericks,Jeremy Evans,sore shoulder (DTD),2011,2016,F,9-Jun,200,1987-10-24,Western Kentucky University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4742,2016-01-24,Spurs,Tim Duncan,sore right knee (DTD),1998,2016,F-C,11-Jun,250,1976-04-25,Wake Forest University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4743,2016-01-25,Bulls,E'Twaun Moore,strained right hamstring (DTD),2012,2018,G,4-Jun,191,1989-02-28,Purdue University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4744,2016-01-25,Knicks,Carmelo Anthony,sore left knee (DTD),2004,2018,F,8-Jun,240,1984-05-29,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4745,2016-01-25,Lakers,Ryan Kelly,illness (DTD),2014,2017,F,11-Jun,230,1991-04-09,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4746,2016-01-25,Pelicans,Anthony Davis,concussion (DTD),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4747,2016-01-25,Thunder,Andre Roberson,sprained right knee (DTD),2014,2018,G-F,7-Jun,210,1991-12-04,University of Colorado,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4748,2016-01-25,Timberwolves,Kevin Martin,sore right wrist (DTD),2005,2016,G,7-Jun,199,1983-02-01,Western Carolina University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4749,2016-01-26,76ers,JaKarr Sampson,upper respiratory infection (DTD),2015,2018,G-F,9-Jun,214,1993-03-20,St. John's University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4750,2016-01-26,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4751,2016-01-26,Clippers,Blake Griffin,fractured right hand (off court injury) (out indefinitely),2011,2018,F,10-Jun,251,1989-03-16,University of Oklahoma,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4752,2016-01-26,Kings,Rudy Gay,left eye injury (DTD),2007,2018,F,8-Jun,230,1986-08-17,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4753,2016-01-27,Hornets,Jeremy Lin,sprained right ankle (DTD),2011,2018,G,3-Jun,200,1988-08-23,Harvard University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4754,2016-01-27,Thunder,Cameron Payne,concussion (DTD),2016,2017,G,3-Jun,185,1994-08-08,Murray State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4755,2016-01-28,Blazers,Pat Connaughton,bone bruise in left ankle (DTD),2016,2018,G,5-Jun,206,1993-01-06,University of Notre Dame,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4756,2016-01-28,Bucks,John Henson,sore lower back (DTD),2013,2018,C-F,11-Jun,229,1990-12-28,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4757,2016-01-28,Hawks,Paul Millsap,sprained left ankle (DTD),2007,2018,F,8-Jun,246,1985-02-10,Louisiana Tech University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4758,2016-01-28,Pelicans,Tyreke Evans,right knee injury (out for season),2010,2018,G-F,6-Jun,220,1989-09-19,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4759,2016-01-29,Clippers,Paul Pierce,rest (DTD),1999,2017,F-G,7-Jun,235,1977-10-13,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4760,2016-01-30,Kings,DeMarcus Cousins,sprained left ankle (DTD),2011,2018,C-F,11-Jun,270,1990-08-13,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4761,2016-01-30,Warriors,Andre Iguodala,rest (DTD),2005,2018,G-F,6-Jun,215,1984-01-28,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4762,2016-01-31,Suns,T.J. Warren,fractured right foot (out for season),2015,2018,F,8-Jun,230,1993-09-05,North Carolina State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4763,2016-02-01,Grizzlies,Matt Barnes,right hamstring injury (DTD),2004,2017,F,7-Jun,226,1980-03-09,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
