,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
4714,1/18/2016,Pelicans,Tyreke Evans,right knee injury (DTD),2010,2018,G-F,6-Jun,220,19-Sep-89,University of Memphis,0,0,0,0,No Index,No Index
4715,1/19/2016,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,0,0,0,0,No Index,No Index
4716,1/19/2016,Bulls,Joakim Noah,surgery on left shoulder to repair separation (out for season),2008,2018,C,11-Jun,230,25-Feb-85,University of Florida,0,0,0,0,No Index,No Index
4717,1/19/2016,Knicks,Lance Thomas,sore left knee (DTD),2012,2018,F,8-Jun,235,24-Apr-88,Duke University,0,0,0,0,No Index,No Index
4718,1/19/2016,Pelicans,Eric Gordon,fractured right ring finger (DTD),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,0,0,1,0,Arm Fracture,7666
4719,1/19/2016,Suns,Jon Leuer,lower back spasms (DTD),2012,2018,F,10-Jun,228,14-May-89,University of Wisconsin,0,0,0,0,No Index,No Index
4720,1/20/2016,Heat,Dwyane Wade,sore shoulder (DTD),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,0,0,0,0,No Index,No Index
4721,1/20/2016,Heat,Hassan Whiteside,strained oblique (DTD),2011,2018,C,Jul-00,265,13-Jun-89,Marshall University,1,0,0,0,Strain/Sprain,3175
4722,1/20/2016,Pelicans,Eric Gordon,surgery to repair fractured right ring finger (out indefinitely),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,0,0,1,0,Arm Fracture,7666
4723,1/20/2016,Rockets,Patrick Beverley,sprained left ankle (DTD),2013,2018,G,1-Jun,185,12-Jul-88,University of Arkansas,1,0,0,0,Strain/Sprain,3175
4724,1/21/2016,Grizzlies,Tony Allen,sore left knee (DTD),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,0,0,0,0,No Index,No Index
4725,1/21/2016,Heat,Hassan Whiteside,hip injury (DTD),2011,2018,C,Jul-00,265,13-Jun-89,Marshall University,0,0,0,0,No Index,No Index
4726,1/21/2016,Hornets,Cody Zeller,strained right shoulder (DTD),2014,2018,C-F,Jul-00,240,5-Oct-92,Indiana University,1,0,0,0,Strain/Sprain,3175
4727,1/21/2016,Kings,Rudy Gay,bruised left heel (DTD),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,0,0,0,0,No Index,No Index
4728,1/21/2016,Suns,Brandon Knight,strained left abductor (P) / adductor (CBC) (DTD),2012,2017,G,3-Jun,189,2-Dec-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
4729,1/21/2016,Suns,Markieff Morris,strained right shoulder (DTD),2012,2018,F,10-Jun,245,2-Sep-89,University of Kansas,1,0,0,0,Strain/Sprain,3175
4730,1/21/2016,Suns,P.J. Tucker,bruised chest (left game),2007,2018,F,6-Jun,245,5-May-85,University of Texas at Austin,0,0,0,0,No Index,No Index
4731,1/22/2016,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,0,0,0,0,No Index,No Index
4732,1/22/2016,Celtics,Jordan Mickey,ankle injury (already on IL),2016,2018,F,8-Jun,235,9-Jul-94,Louisiana State University,0,0,0,0,No Index,No Index
4733,1/22/2016,Heat,Hassan Whiteside,strained left hip (DTD),2011,2018,C,Jul-00,265,13-Jun-89,Marshall University,1,0,0,0,Strain/Sprain,3175
4734,1/22/2016,Heat,Luol Deng,scratched eye (DTD),2005,2018,F,9-Jun,220,16-Apr-85,Duke University,0,0,0,0,No Index,No Index
4735,1/22/2016,Rockets,Montrezl Harrell,bruised shoulder (DTD),2016,2018,F-C,8-Jun,240,26-Jan-94,University of Louisville,0,0,0,0,No Index,No Index
4736,1/22/2016,Thunder,Steven Adams,sprained right elbow (DTD),2014,2018,C,Jul-00,255,20-Jul-93,University of Pittsburgh,1,0,0,0,Strain/Sprain,3175
4737,1/23/2016,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,0,0,0,0,No Index,No Index
4738,1/23/2016,Hornets,Jeremy Lamb,sprained right big toe (DTD),2013,2018,G-F,5-Jun,185,30-May-92,University of Connecticut,1,0,0,0,Strain/Sprain,3175
4739,1/23/2016,Nuggets,Kenneth Faried,sore left abductor / adductor (DTD),2012,2018,F,8-Jun,228,19-Nov-89,Morehead State University,0,0,0,0,No Index,No Index
4740,1/23/2016,Pelicans,Dante Cunningham,illness (DTD),2010,2018,F,8-Jun,230,22-Apr-87,Villanova University,0,0,0,0,No Index,No Index
4741,1/24/2016,Mavericks,Jeremy Evans,sore shoulder (DTD),2011,2016,F,9-Jun,200,24-Oct-87,Western Kentucky University,0,0,0,0,No Index,No Index
4742,1/24/2016,Spurs,Tim Duncan,sore right knee (DTD),1998,2016,F-C,11-Jun,250,25-Apr-76,Wake Forest University,0,0,0,0,No Index,No Index
4743,1/25/2016,Bulls,E'Twaun Moore,strained right hamstring (DTD),2012,2018,G,4-Jun,191,28-Feb-89,Purdue University,1,0,0,0,Strain/Sprain,3175
4744,1/25/2016,Knicks,Carmelo Anthony,sore left knee (DTD),2004,2018,F,8-Jun,240,29-May-84,Syracuse University,0,0,0,0,No Index,No Index
4745,1/25/2016,Lakers,Ryan Kelly,illness (DTD),2014,2017,F,11-Jun,230,9-Apr-91,Duke University,0,0,0,0,No Index,No Index
4746,1/25/2016,Pelicans,Anthony Davis,concussion (DTD),2013,2018,F-C,10-Jun,253,11-Mar-93,University of Kentucky,0,0,0,0,No Index,No Index
4747,1/25/2016,Thunder,Andre Roberson,sprained right knee (DTD),2014,2018,G-F,7-Jun,210,4-Dec-91,University of Colorado,1,0,0,0,Strain/Sprain,3175
4748,1/25/2016,Timberwolves,Kevin Martin,sore right wrist (DTD),2005,2016,G,7-Jun,199,1-Feb-83,Western Carolina University,0,0,0,0,No Index,No Index
4749,1/26/2016,76ers,JaKarr Sampson,upper respiratory infection (DTD),2015,2018,G-F,9-Jun,214,20-Mar-93,St. John's University,0,0,0,0,No Index,No Index
4750,1/26/2016,Bucks,O.J. Mayo,sore left hamstring (DTD),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,0,0,0,0,No Index,No Index
4751,1/26/2016,Clippers,Blake Griffin,fractured right hand (off court injury) (out indefinitely),2011,2018,F,10-Jun,251,16-Mar-89,University of Oklahoma,0,0,0,0,No Index,No Index
4752,1/26/2016,Kings,Rudy Gay,left eye injury (DTD),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,0,0,0,0,No Index,No Index
4753,1/27/2016,Hornets,Jeremy Lin,sprained right ankle (DTD),2011,2018,G,3-Jun,200,23-Aug-88,Harvard University,1,0,0,0,Strain/Sprain,3175
4754,1/27/2016,Thunder,Cameron Payne,concussion (DTD),2016,2017,G,3-Jun,185,8-Aug-94,Murray State University,0,0,0,0,No Index,No Index
4755,1/28/2016,Blazers,Pat Connaughton,bone bruise in left ankle (DTD),2016,2018,G,5-Jun,206,6-Jan-93,University of Notre Dame,0,0,0,0,No Index,No Index
4756,1/28/2016,Bucks,John Henson,sore lower back (DTD),2013,2018,C-F,11-Jun,229,28-Dec-90,University of North Carolina,0,0,0,0,No Index,No Index
4757,1/28/2016,Hawks,Paul Millsap,sprained left ankle (DTD),2007,2018,F,8-Jun,246,10-Feb-85,Louisiana Tech University,1,0,0,0,Strain/Sprain,3175
4758,1/28/2016,Pelicans,Tyreke Evans,right knee injury (out for season),2010,2018,G-F,6-Jun,220,19-Sep-89,University of Memphis,0,0,0,0,No Index,No Index
4759,1/29/2016,Clippers,Paul Pierce,rest (DTD),1999,2017,F-G,7-Jun,235,13-Oct-77,University of Kansas,0,0,0,0,No Index,No Index
4760,1/30/2016,Kings,DeMarcus Cousins,sprained left ankle (DTD),2011,2018,C-F,11-Jun,270,13-Aug-90,University of Kentucky,1,0,0,0,Strain/Sprain,3175
4761,1/30/2016,Warriors,Andre Iguodala,rest (DTD),2005,2018,G-F,6-Jun,215,28-Jan-84,University of Arizona,0,0,0,0,No Index,No Index
4762,1/31/2016,Suns,T.J. Warren,fractured right foot (out for season),2015,2018,F,8-Jun,230,5-Sep-93,North Carolina State University,0,0,0,0,No Index,No Index
4763,2/1/2016,Grizzlies,Matt Barnes,right hamstring injury (DTD),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4764,2/1/2016,Kings,Ben McLemore,sore/sprained right wrist (DTD),2014,2018,G,5-Jun,195,11-Feb-93,University of Kansas,1,0,0,0,Strain/Sprain,3175
4765,2/1/2016,Mavericks,Deron Williams,bruised hip (DTD),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,0,0,0,0,No Index,No Index
4766,2/2/2016,Rockets,Montrezl Harrell,illness (DTD),2016,2018,F-C,8-Jun,240,26-Jan-94,University of Louisville,0,0,0,0,No Index,No Index
4767,2/3/2016,Bulls,Jimmy Butler,left knee tendinitis (DTD),2012,2018,F-G,8-Jun,236,14-Sep-89,Marquette University,0,0,0,0,No Index,No Index
4768,2/3/2016,Heat,Tyler Johnson,surgery on left shoulder (out indefinitely),2015,2018,G,4-Jun,186,7-May-92,"California State University, Fresno",0,0,0,0,No Index,No Index
4769,2/3/2016,Hornets,Kemba Walker,sore left knee (DTD),2012,2018,G,1-Jun,172,8-May-90,University of Connecticut,0,0,0,0,No Index,No Index
4770,2/3/2016,Nuggets,Darrell Arthur,sore left quadricep (DTD),2009,2018,F,9-Jun,235,25-Mar-88,University of Kansas,0,0,0,0,No Index,No Index
4771,2/4/2016,Pistons,Kentavious Caldwell-Pope,strained groin (CBC) / strained core muscle (P) (DTD),2014,2018,G,5-Jun,205,18-Feb-93,University of Georgia,1,0,0,0,Strain/Sprain,3175
4772,2/4/2016,Rockets,Sam Dekker,sore lower back (DTD),2016,2018,F,9-Jun,230,6-May-94,University of Wisconsin,0,0,0,0,No Index,No Index
4773,2/5/2016,Clippers,Austin Rivers,fractured left hand (DTD),2013,2018,G,4-Jun,200,1-Aug-92,Duke University,0,0,0,0,No Index,No Index
4774,2/5/2016,Knicks,Lance Thomas,concussion (DTD),2012,2018,F,8-Jun,235,24-Apr-88,Duke University,0,0,0,0,No Index,No Index
4775,2/5/2016,Magic,Tobias Harris,sore left ankle (DTD),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,0,0,0,0,No Index,No Index
4776,2/6/2016,76ers,Ish Smith,sprained left ankle (DTD),2011,2018,G,Jun-00,175,5-Jul-88,Wake Forest University,1,0,0,0,Strain/Sprain,3175
4777,2/6/2016,Blazers,Allen Crabbe,illness (DTD),2014,2018,G-F,6-Jun,210,9-Apr-92,University of California,0,0,0,0,No Index,No Index
4778,2/6/2016,Bulls,Jimmy Butler,sprained left knee (DTD),2012,2018,F-G,8-Jun,236,14-Sep-89,Marquette University,1,0,0,0,Strain/Sprain,3175
4779,2/6/2016,Cavaliers,Kevin Love,bruised left quadriceps (DTD),2009,2018,F,10-Jun,251,7-Sep-88,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4780,2/6/2016,Jazz,Trey Burke,flu (DTD),2014,2017,G,1-Jun,191,12-Nov-92,University of Michigan,0,0,0,0,No Index,No Index
4781,2/6/2016,Rockets,Sam Dekker,sore lower back (DTD),2016,2018,F,9-Jun,230,6-May-94,University of Wisconsin,0,0,0,0,No Index,No Index
4782,2/6/2016,Spurs,Matt Bonner,sore/strained left calf (DTD),2005,2016,F,10-Jun,235,5-Apr-80,University of Florida,1,0,0,0,Strain/Sprain,3175
4783,2/7/2016,Kings,Ben McLemore,sprained right wrist (DTD),2014,2018,G,5-Jun,195,11-Feb-93,University of Kansas,1,0,0,0,Strain/Sprain,3175
4784,2/7/2016,Kings,Rudy Gay,sprained left ankle (DTD),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,1,0,0,0,Strain/Sprain,3175
4785,2/8/2016,Bulls,Derrick Rose,general soreness (DTD),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,0,0,0,0,No Index,No Index
4786,2/8/2016,Clippers,Paul Pierce,rest (DTD),1999,2017,F-G,7-Jun,235,13-Oct-77,University of Kansas,0,0,0,0,No Index,No Index
4787,2/8/2016,Warriors,Festus Ezeli,surgery on left knee to remove loose bodies (out indefinitely),2013,2016,C,11-Jun,255,21-Oct-89,Vanderbilt University,0,0,0,0,No Index,No Index
4788,2/9/2016,Nets,Willie Reed,sore groin (DTD) (Y),2016,2018,F-C,10-Jun,220,16-May-90,Saint Louis University,0,0,0,0,No Index,No Index
4789,2/9/2016,Rockets,Sam Dekker,sore lower back (DTD),2016,2018,F,9-Jun,230,6-May-94,University of Wisconsin,0,0,0,0,No Index,No Index
4790,2/9/2016,Spurs,Kyle Anderson,illness (DTD),2015,2018,F-G,9-Jun,230,20-Sep-93,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4791,2/9/2016,Spurs,Matt Bonner,strained left calf (DTD),2005,2016,F,10-Jun,235,5-Apr-80,University of Florida,1,0,0,0,Strain/Sprain,3175
4792,2/10/2016,76ers,Nerlens Noel,right knee patella tendinitis (DTD),2015,2018,C-F,11-Jun,228,10-Apr-94,University of Kentucky,0,0,0,0,No Index,No Index
4793,2/10/2016,Magic,Jason Smith,back spasms (DTD),2008,2018,F-C,Jul-00,245,2-Mar-86,Colorado State University,0,0,0,0,No Index,No Index
4794,2/10/2016,Pistons,Reggie Bullock,fractured nose (DTD),2014,2018,G-F,7-Jun,205,16-Mar-91,University of North Carolina,0,0,0,0,No Index,No Index
4795,2/10/2016,Pistons,Spencer Dinwiddie,sore ankle (DTD),2015,2018,G,6-Jun,200,6-Apr-93,University of Colorado,0,0,0,0,No Index,No Index
4796,2/11/2016,Hornets,Michael Kidd-Gilchrist,torn labrum in right shoulder (out for season),2013,2018,F,7-Jun,232,26-Sep-93,University of Kentucky,0,0,0,0,No Index,No Index
4797,2/11/2016,Pelicans,Tyreke Evans,surgery on right knee (out for season),2010,2018,G-F,6-Jun,220,19-Sep-89,University of Memphis,0,0,0,0,No Index,No Index
4798,2/17/2016,Heat,Chris Bosh,blood clots (out for season),2004,2016,F-C,11-Jun,235,24-Mar-84,Georgia Institute of Technology,0,0,0,0,No Index,No Index
4799,2/18/2016,Bucks,Jerryd Bayless,hyperextended knee (DTD),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,0,0,0,0,No Index,No Index
4800,2/18/2016,Celtics,Kelly Olynyk,bruised right shoulder (DTD),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,0,0,0,0,No Index,No Index
4801,2/18/2016,Hornets,Spencer Hawes,strained lower back (DTD),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,1,0,0,0,Strain/Sprain,3175
4802,2/18/2016,Spurs,Kawhi Leonard,tightness in left calf (DTD),2012,2018,F,7-Jun,230,29-Jun-91,San Diego State University,0,0,0,0,No Index,No Index
4803,2/19/2016,Bucks,Jerryd Bayless,sprained left knee (DTD),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,1,0,0,0,Strain/Sprain,3175
4804,2/19/2016,Heat,Dwyane Wade,sore left knee (DTD),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,0,0,0,0,No Index,No Index
4805,2/19/2016,Suns,Alex Len,sprained right ankle (DTD),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,1,0,0,0,Strain/Sprain,3175
4806,2/19/2016,Mavericks,John Jenkins,undisclosed (DTD) (CBC),2013,2017,G,4-Jun,215,6-Mar-91,Vanderbilt University,0,0,0,0,No Index,No Index
4807,2/20/2016,Warriors,Andrew Bogut,strained right Achilles (DTD),2006,2018,C,Jul-00,260,28-Nov-84,University of Utah,1,0,0,0,Strain/Sprain,3175
4808,2/21/2016,Cavaliers,Iman Shumpert,sprained left shoulder (DTD),2012,2018,G,5-Jun,220,26-Jun-90,Georgia Institute of Technology,1,0,0,0,Strain/Sprain,3175
4809,2/21/2016,Cavaliers,Mo Williams,knee injury (DTD),2004,2016,G,1-Jun,198,19-Dec-82,University of Alabama,0,0,0,0,No Index,No Index
4810,2/21/2016,Grizzlies,Tony Allen,sore left knee (DTD),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,0,0,0,0,No Index,No Index
4811,2/22/2016,Pistons,Anthony Tolliver,sprained MCL in right knee (DTD),2009,2018,F-C,8-Jun,240,1-Jun-85,Creighton University,1,0,0,0,Strain/Sprain,3175
4812,2/24/2016,76ers,T.J. McConnell,sprained right ankle (DTD),2016,2018,G,2-Jun,200,25-Mar-92,University of Arizona,1,0,0,0,Strain/Sprain,3175
4813,2/24/2016,Bulls,Derrick Rose,right hamstring tendinitis (DTD),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,0,0,0,0,No Index,No Index
4814,2/24/2016,Pistons,Stanley Johnson,sprained right shoulder (DTD),2016,2018,F,7-Jun,245,29-May-96,University of Arizona,1,0,0,0,Strain/Sprain,3175
4815,2/25/2016,Cavaliers,Mo Williams,left knee chondromalacia (DTD),2004,2016,G,1-Jun,198,19-Dec-82,University of Alabama,0,0,0,0,No Index,No Index
4816,2/25/2016,Pelicans,Bryce Dejean-Jones,fractured right wrist (surgery) (out for season),2016,2016,G,6-Jun,209,21-Aug-92,Iowa State University,0,0,1,1,Arm Fracture,7666
4817,2/26/2016,Cavaliers,Mo Williams,left knee injury (DTD),2004,2016,G,1-Jun,198,19-Dec-82,University of Alabama,0,0,0,0,No Index,No Index
4818,2/26/2016,Kings,Rajon Rondo,right thumb tendinitis (DTD),2007,2018,G,1-Jun,186,22-Feb-86,University of Kentucky,0,0,0,0,No Index,No Index
4819,2/27/2016,Heat,Udonis Haslem,illness (DTD),2004,2018,F-C,8-Jun,235,9-Jun-80,University of Florida,0,0,0,0,No Index,No Index
4820,2/27/2016,Pelicans,Anthony Davis,right big toe injury (DTD),2013,2018,F-C,10-Jun,253,11-Mar-93,University of Kentucky,0,0,0,0,No Index,No Index
4821,2/28/2016,76ers,Hollis Thompson,upper respiratory infection (DTD),2014,2017,G-F,8-Jun,206,3-Apr-91,Georgetown University,0,0,0,0,No Index,No Index
4822,2/28/2016,Bucks,Steve Novak,sprained MCL in left knee (out for season),2007,2017,F,10-Jun,225,13-Jun-83,Marquette University,1,0,0,0,Strain/Sprain,3175
4823,2/28/2016,Knicks,Arron Afflalo,knee injury (DTD),2008,2018,G,5-Jun,210,15-Oct-85,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4824,2/28/2016,Knicks,Lou Amundson,upper respiratory illness (DTD) (CBC Y),2007,2016,F,9-Jun,220,7-Dec-82,"University of Nevada, Las Vegas",0,0,0,0,No Index,No Index
4825,2/28/2016,Raptors,Kyle Lowry,rest (DTD),2007,2018,G,Jun-00,205,25-Mar-86,Villanova University,0,0,0,0,No Index,No Index
4826,2/29/2016,76ers,Jahlil Okafor,bruised right shin (DTD),2016,2018,C-F,11-Jun,275,15-Dec-95,Duke University,0,0,0,0,No Index,No Index
4827,2/29/2016,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
4828,2/29/2016,Cavaliers,Kevin Love,sore leg (DTD),2009,2018,F,10-Jun,251,7-Sep-88,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4829,2/29/2016,Clippers,Luc Mbah a Moute,lacerated left eyelid (DTD),2009,2018,F,8-Jun,230,9-Sep-86,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4830,2/29/2016,Kings,Rudy Gay,strained right shoulder (DTD),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,1,0,0,0,Strain/Sprain,3175
4831,2/29/2016,Kings,Seth Curry,sprained right foot (DTD),2014,2017,G,2-Jun,185,23-Aug-90,Duke University,1,0,0,0,Strain/Sprain,3175
4832,3/1/2016,Warriors,Stephen Curry,left ankle injury (DTD),2010,2018,G,3-Jun,190,14-Mar-88,Davidson College,0,0,0,0,No Index,No Index
4833,3/2/2016,76ers,Elton Brand,gastroenteritis (DTD) (CBC),2000,2016,F,8-Jun,275,11-Mar-79,Duke University,0,0,0,0,No Index,No Index
4834,3/2/2016,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
4835,3/2/2016,Bulls,Taj Gibson,strained right hamstring (DTD),2010,2018,F,9-Jun,225,24-Jun-85,University of Southern California,1,0,0,0,Strain/Sprain,3175
4836,3/4/2016,76ers,Kendall Marshall,upper respiratory infection (DTD),2013,2016,G,4-Jun,200,19-Aug-91,University of North Carolina,0,0,0,0,No Index,No Index
4837,3/4/2016,76ers,Nerlens Noel,bruised right knee (DTD),2015,2018,C-F,11-Jun,228,10-Apr-94,University of Kentucky,0,0,0,0,No Index,No Index
4838,3/4/2016,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
4839,3/4/2016,Lakers,Jordan Clarkson,knee injury (DTD),2015,2018,G,5-Jun,194,7-Jun-92,University of Missouri,0,0,0,0,No Index,No Index
4840,3/4/2016,Pacers,Joe Young,knee injury (DTD),2016,2018,G,2-Jun,180,27-Jun-92,University of Oregon,0,0,0,0,No Index,No Index
4841,3/5/2016,Kings,Kosta Koufos,food poisoning (DTD),2009,2018,C,Jul-00,265,24-Feb-89,Ohio State University,0,0,0,0,No Index,No Index
4842,3/5/2016,Lakers,Anthony Brown,stress reaction in right foot (out for season),2016,2017,F-G,7-Jun,210,10-Oct-92,Stanford University,0,0,0,0,No Index,No Index
4843,3/5/2016,Spurs,Danny Green,rest (DTD),2010,2018,G-F,6-Jun,215,22-Jun-87,University of North Carolina,0,0,0,0,No Index,No Index
4844,3/6/2016,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
4845,3/6/2016,Pelicans,Luke Babbitt,bruised left shin (DTD),2011,2018,F,9-Jun,225,20-Jun-89,"University of Nevada, Reno",0,0,0,0,No Index,No Index
4846,3/6/2016,Warriors,Andre Iguodala,sore/tight left hamstring (DTD),2005,2018,G-F,6-Jun,215,28-Jan-84,University of Arizona,0,0,0,0,No Index,No Index
4847,3/7/2016,Bucks,Michael Carter-Williams,torn labrum in left hip (out for season),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
4848,3/7/2016,Bulls,Jimmy Butler,strained/swollen left knee (DTD),2012,2018,F-G,8-Jun,236,14-Sep-89,Marquette University,1,0,0,0,Strain/Sprain,3175
4849,3/7/2016,Grizzlies,Chris Andersen,left shoulder subluxation (DTD),2002,2017,F-C,10-Jun,245,7-Jul-78,Blinn College,0,0,0,0,No Index,No Index
4850,3/7/2016,Grizzlies,Matt Barnes,hamstring injury (DTD),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4851,3/7/2016,Grizzlies,Zach Randolph,sore right knee (DTD),2002,2018,F-C,9-Jun,260,16-Jul-81,Michigan State University,0,0,0,0,No Index,No Index
4852,3/7/2016,Magic,Nikola Vucevic,strained right groin (DTD),2012,2018,C,Jul-00,260,24-Oct-90,University of Southern California,1,0,0,0,Strain/Sprain,3175
4853,3/7/2016,Pacers,Lavoy Allen,sore left knee (DTD),2012,2017,F-C,9-Jun,260,4-Feb-89,Temple University,0,0,0,0,No Index,No Index
4854,3/7/2016,Pelicans,Eric Gordon,fractured right ring finger (out for season),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,0,0,1,0,Arm Fracture,7666
4855,3/7/2016,Wizards,Bradley Beal,sore hip (DTD),2013,2018,G,5-Jun,207,28-Jun-93,University of Florida,0,0,0,0,No Index,No Index
4856,3/8/2016,Bulls,Bobby Portis,swollen eye (DTD),2016,2018,F,11-Jun,230,10-Feb-95,University of Arkansas,0,0,0,0,No Index,No Index
4857,3/8/2016,Knicks,Lance Thomas,sprained MCL in left knee (out for season),2012,2018,F,8-Jun,235,24-Apr-88,Duke University,1,0,0,0,Strain/Sprain,3175
4858,3/8/2016,Pelicans,Eric Gordon,surgery to repair fractured right ring finger (out for season),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,0,0,1,0,Arm Fracture,7666
4859,3/9/2016,Bucks,Michael Carter-Williams,recovering from surgery on left hip to repair torn labrum (out for season),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
4860,3/9/2016,Bucks,O.J. Mayo,stomach virus (DTD),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,0,0,0,0,No Index,No Index
4861,3/9/2016,Grizzlies,Mario Chalmers,ruptured right Achilles tendon (out for season),2009,2018,G,2-Jun,190,19-May-86,University of Kansas,0,0,0,0,No Index,No Index
4862,3/9/2016,Jazz,Rodney Hood,sore lower back (DTD),2015,2018,G-F,8-Jun,206,20-Oct-92,Duke University,0,0,0,0,No Index,No Index
4863,3/9/2016,Kings,Ben McLemore,fractured right ring finger (DTD),2014,2018,G,5-Jun,195,11-Feb-93,University of Kansas,0,0,1,0,Arm Fracture,7666
4864,3/9/2016,Knicks,Arron Afflalo,strained right abdominal muscle (DTD),2008,2018,G,5-Jun,210,15-Oct-85,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
4865,3/10/2016,Bucks,Michael Carter-Williams,surgery on left hip to repair torn labrum (out for season),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
4866,3/10/2016,Cavaliers,Kevin Love,left knee injury (DTD),2009,2018,F,10-Jun,251,7-Sep-88,"University of California, Los Angeles",0,0,0,0,No Index,No Index
4867,3/10/2016,Bucks,O.J. Mayo,fractured right ankle (out for season),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,0,0,0,1,Leg Fracture,3403
4868,3/11/2016,Bulls,Derrick Rose,strained left abductor (P) / adductor (CBC Y) (DTD),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,1,0,0,0,Strain/Sprain,3175
4869,3/11/2016,Clippers,Paul Pierce,sore right big toe (DTD),1999,2017,F-G,7-Jun,235,13-Oct-77,University of Kansas,0,0,0,0,No Index,No Index
4870,3/11/2016,Magic,Elfrid Payton,sprained right elbow (DTD),2015,2018,G,4-Jun,185,22-Feb-94,University of Louisiana at Lafayette,1,0,0,0,Strain/Sprain,3175
4871,3/12/2016,76ers,Jerami Grant,concussion (DTD),2015,2018,F,8-Jun,210,12-Mar-94,Syracuse University,0,0,0,0,No Index,No Index
4872,3/12/2016,76ers,Richaun Holmes,strained right Achilles tendon (DTD),2016,2018,F-C,10-Jun,245,15-Oct-93,Bowling Green State University,1,0,0,0,Strain/Sprain,3175
4873,3/12/2016,76ers,Robert Covington,concussion (DTD),2014,2018,F,9-Jun,215,14-Dec-90,Tennessee State University,0,0,0,0,No Index,No Index
4874,3/12/2016,Grizzlies,Vince Carter,strained left calf (DTD),1999,2018,G-F,6-Jun,220,26-Jan-77,University of North Carolina,1,0,0,0,Strain/Sprain,3175
4875,3/12/2016,Heat,Dwyane Wade,thigh injury (DTD),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,0,0,0,0,No Index,No Index
4876,3/12/2016,Pacers,Ty Lawson,sprained left foot (DTD),2010,2017,G,11-May,195,3-Nov-87,University of North Carolina,1,0,0,0,Strain/Sprain,3175
